54b29c55b5a640dd7d45225ac6fa4b8fc32453ea8f65327f595165eb57776096,0
e90009d0481da80b55ed61bf8fe998fcf7bbac6dfc74327478669ad23a8b6a99,0
b3c2e25813a6774da92a8a43f1b7f1d5aef6ba3f6ad31b7c8e86e0b6ddccad1c,0
b3c2e25813a6774da92a8a43f1b7f1d5aef6ba3f6ad31b7c8e86e0b6ddccad1c,1
d52a2eeeb2154aac4e6fbb2d071bd867583e472dd86c35a3f4381310ca50a970,1
bf880695f2290a2d0e799068ebae03fd29e09cd718d5d56f41b4b8cce989e196,1
77dd2620d0855b880bfe679a668c3df15b5585f5dda61862906965a5acdbf0b3,0
77dd2620d0855b880bfe679a668c3df15b5585f5dda61862906965a5acdbf0b3,1
c9be923ea26e142d812164e2653437580f276979ac528108bef4689270ea1dbc,1
a76ac7bda911de445f65b4b52c518f141012d43ab683263fd1377fe12ad63549,0
a76ac7bda911de445f65b4b52c518f141012d43ab683263fd1377fe12ad63549,1
bc9b239dcab5cffa792d478c8a75429d2940051ab91017ea1e339fc0e524137f,1
846211a788d8cd47b1630cec3113b4e603363412aa19ad9aa4de65322ecdcba8,0
846211a788d8cd47b1630cec3113b4e603363412aa19ad9aa4de65322ecdcba8,1
f2d021e7dfcc0d86c43fd663eeebae833e0035586519a2337b11ec4348cf6030,0
b3a2abbebd21bb2612d17af41159b5e3ee3f0f1a576d4112fae511ee92906c3e,1
016a8eddd9141021e399699e0cb49145786dab5a06f04f553d3d81bd77fc815b,1
4e07050f11b77b7ada00c4981ed688c0885317b8edd2a0f92ec2cd46012c587c,0
23844d841cb21f155db5ccd83256598f09079bb56cddcb317fa953df3318be03,1
921fef20a713e1d6291ced732a22c051c9625d809e0e1ca485e8f68230398195,0
921fef20a713e1d6291ced732a22c051c9625d809e0e1ca485e8f68230398195,1
7727e956def3bfec1befec55fdff4eb92a4f3da8eda4adf0bb77ec84adb7a39a,0
5ab399a5f97c2896f9ecc2354c826c7642526a234441fb87c1e4ddc3b3dc1735,1
99f4de75b330f912a45db0138092b1c2ba2f4651574c2293124d1bef9b360620,0
99f4de75b330f912a45db0138092b1c2ba2f4651574c2293124d1bef9b360620,1
379bdf015c2c0d4a8372d9b7d75b8e1a10e42c2bf1b4c58b33dcfa49ec1d6b96,1
d22b9b2fa57f0aec8b199efe32757e89386c2956cf47a968b36f9474ca466a1a,0
be4ab6c14cdd6f896102f823188d565f50e8dfafc79ef80cebe29a4c96512003,0
9e538ed1c44d704ffea9d6e7757f556170d42d4be22a6d09d4f07daa6c2d4241,0
9e538ed1c44d704ffea9d6e7757f556170d42d4be22a6d09d4f07daa6c2d4241,1
f0c7bf2d8fefef05e17635adf5373cfed0c2d2b1aa1a248398a0765339ae9f1f,1
7cc6beed10adcc1c016f84b71a07f3052ff07febfe66fe61ca70de0c15534f1d,1
66eaf061ed83d9e827cd5636fbe719e1428d633e171d5f10efa82f2a79f520ba,0
adc43a83ac096288e43baa78e7dc222ccd28576d8f931f5289030286b8acc8d0,0
adc43a83ac096288e43baa78e7dc222ccd28576d8f931f5289030286b8acc8d0,1
c7756e5bcbf3213547dfb910a2d722d54fd2d1833b5025d389ec3284deb151a2,0
7a0abd7fd7982533cfc2af8918683dffbcaa17c82b72553d1f904383f934a946,0
a44242a4e8eddf349c07de14a091a60325240cfa02c000b69b01bbccace80dd6,0
a44242a4e8eddf349c07de14a091a60325240cfa02c000b69b01bbccace80dd6,1
dc5f6c6b63c3401e8085f23b578b3e07c03c07c53195c3db40e0e8bac0f45aa3,0
1682acb394a8a696949fb5ecc2e4ed1ee39c84c1ece18675ef66075d6c46aeb5,1
e44e2570a23e5e1df13a4a374509e124cee0e0fb5e39b3f17af10c281c7dc262,0
778f8fd2448163b1dda62c04f2e725424746e2bbeb8b704225f583970274b805,0
f9db7de8b13dca8a9cc0814b1769e1d51826feea038089416bc3d464ef495a82,1
c3eea4220801c89a881a9a1f7699b6ebf5389db454744472b304d2c1bd7326bc,1
02b26b547c5e16d9a99323a22245108d41337e68c00665829b79d0f5ad2adcc0,0
779b267c996344eea5d061c8834ed1f047dcb54234f58f07a836bfbf7f10a967,0
67badc8ed7698aade3057005d4c5e4fed90c7c7acd9f1d24a3ee80a7e3cdc3bb,0
bb613501fa3d1ff0d3ae3e1a841a2a9459b535963b20321a8c900535f9bc496b,1
c169db8a2a3c87067ad8116b5d8e6c731db3cb35312413910aa5083bc35286db,0
63d42edc09a9d150e564b3939017bbf716d3361fe018aee75a8ecf7453f0280f,0
36235dfaab90241f132f54019f81efb2fc7888cb5bf22bc8a6f7c23ade779413,1
1faa5c044e7f47eda1a0375934bef2095e35f12423ba673ff8d509f7f9ca7efc,0
3e59920b182003d7568952461f331773e40a419657187c91578c0abe77ba44a8,0
3e59920b182003d7568952461f331773e40a419657187c91578c0abe77ba44a8,1
0cae2b434a2b6c65f05e27b18ca645dbfa41f1c3db286431782f4e1a140f1320,1
bd8b64420e59d32c720214b2f6729cd9913fc62b99cf98fd49459ba3d985e86f,0
9fa3679d9fe7fd1bee0204c2f281e89f8693968ecb981647ae4f8203d72cb18e,0
a9d0529f78dafc3c44253d2525e42d621c708ecabfb99f231156328894ffe7d8,1
a486a903ad9e617230068d4f2ff4a8d5e1258d2a9225bf3479a48d0a772013c7,0
810db2b379420c9c960f87f28b8d926410c5aef93f412e9340d609ca3616a44a,0
b79539c4cf67d1cc538682aa763eb6011b7a98a9bc86a13af4f64c98fbc730b2,0
b79539c4cf67d1cc538682aa763eb6011b7a98a9bc86a13af4f64c98fbc730b2,1
eff0f6fc5e69db75ad58b83221bb76380376b79507dd8e02e9741e220caa5047,1
5a6aa661acec8455e5fc34fbcf45883f1c491dc100cf0574136513f5d974e509,1
1467decb80bd2bf3b305730f778c59fc6a3c7911e15df611a83a78f9eef98cce,0
cff59df4a82068c70df0d607659b14fa2594720726e7c72fc523b6d97e32c3af,0
b0151518324c2c98b6466b7dd9f8ef693390a85fd21954494526ab4149ebefd0,0
b0151518324c2c98b6466b7dd9f8ef693390a85fd21954494526ab4149ebefd0,1
8ca617a194e83b25dc3d44f30378ec49a5bdb58ff3718e876438162d9b6b35f4,1
5546fd6be8a2a5b8c491bfdad54fdf31dc3b2503442ce67383a21ba1777299f2,0
4b50456b5927501266c69ef62aabe32a0948f991d4bc389e0d7476400d16b7b4,1
3d2fe893db3470b9e75d985aed3d9d756333c2ce9a7e8125cb52696b83d69cf2,0
