d605cb08174c9e29207ed9d5e82c79c6b3951084082835aad74209e55fd5ceec,1
cd248d4cc4a271de164432d88568e09c31e46ceec05a1c3775148ad14a1b664e,0
da5bdc34e3588972b0a7cc34c2416864501ef1ca5c7b6a92fb5d845e621ffcd0,0
f37b4cab2271ba24a94bb2c208421338c5402e28ad60026aa7054df5877bf6dc,1
ba7d70b5f1b82c7aa26b6888b8771873174bb9d387ebffea45ff601a17c20bda,0
2a3b05d5f9c0657714b5f26546132f3a02669617b0ce758a77624754b4380a27,0
2adb8d5caf72203ffb533e9111d2a09a15023383b094804531778da5882d041f,0
2b4f3ce1ba02533356c94fd2f41de51b3a24395dbf0dd8be5cd3958020364760,1
a4c2d56123f110a6fc9311a3de2c3cc89b4a57f5de649cc5845397e44f25ca42,1
859048e64df1148cc2afbe93868e9fae47b2586176160122d76b5402e5309066,0
d4a7ccc71d0b2f3721dbe7a7fed666dff61452ac35ab5c9a91801f00a7157b8e,0
c25244e7a0338ab4176a274f42c831445bd293034d7bdd95a6177d287f3ca179,0
1ff83ac8dadf6fdaf989fdcc66d4cd8a14db6cc2841b5a8081a5e8904cc12d82,1
bea03cf92155b88a88c5eef9067a581fccffb4a7128d9a967063fd7e18c1c889,1
2533f4dc78c2a83327314bac3f22dd93e30c24987f0f7d305ce0f9f6f0ddf296,0
59a5e23a2a26c4467139e7cd2b3dbd204abb7d4c7fa440983bfdd173b70f9c61,0
44125542effcecac1b88184609f1bcdab136a493632a78c0e90a3a3cda2da919,1
f21ace84cca5b8d73c09957b9bf77775ea4740ece1745fc1875723a846ec54a5,0
c0b9e99aca592672822913b5fd7cbd9aa24dbe9f2967ede062ebf52b299432f6,0
260287e716bf6cf3b6991e4bc813694fd3c1e64efaccc712c40d1522515abc60,0
9b4010b82c77c8b7e40ce30a96fcb93e84ae6efe11fba6380d87a293d4cb2b04,1
24aa5383ed980c8f3d8a76c673fa7c2fdf3d3f17128ea7ac4d936a6f36b41ce1,1
ea46be6dc3afcabd78de49913dcfde7ca8d7dfdaa6b9cc058b9b389eac0912cb,1
b0e139657ea0ca7e0b15f5bb572a1b76b2edc78c695871d5749a15ba905a31a9,1
d3df5bd0877d623843d5da6e99bc08d78e1d29c4055198f946beae3c7755d5a0,0
e2025507d09c06de2d81ad3bb9f252dde0d87551db76848881ae639ff45b33c6,1
148b6c72ceb2c2b7e4ea8e7b4550d5a6dc07d7c2bdf51b7a28c7c9b8976aff79,0
a6e342c18305d90baffc095f80fcdf1d95394ef1969f6e6cc48c592bcbda4dd7,0
50f7b2be647608c4a14aa6e7c0057a10c4767efe95716b777b5fd1157649c750,1
1c15eba84e2d91597baef66ddde729912f948036b72e89b5dd5b3067f5ef10bf,0
0449d74e4f49005ee1b9ceb7dd68e143382d39725d8436325c3bbb64641eb2ce,1
f816c6a4c4c789136f260b24e2a21db1291fd1effdb1f2e08cbd1d1838203f0b,0
c36b53c2424cbbcbba3bff83c44952728aae04be6290f45292386ac6b7f6f59f,0
84d2e10b0961657fceb3afc8299acc4f18836c8ad1443946b49523d93b43a7cc,1
276a494cae3d8e016d3e1f8fbcb947669b8717a1a57c37d13952f3fdeca6c2f3,0
43d9ff140872aa3910dae7553669fc90579a4b986756a1eee927712558359ef2,1
0634ecced1b0b182f02874820fa208d0c7131ed4fa64ca325344480063dfeaa5,1
ed5dae3b3edf2003a7ff02e84109371ce4c7622ed3903a82dfbb7de5c48d10ff,1
c43d9bab2afa806e6dc36ad9c59e262e691d60dea2aa804a892dadf3df0d7f8c,1
c80a202f77dc5803dbc5ca3cf8e25f137cc0b04601714f8be830959b435fe6e8,1
84b986eed957ad416033ac8531364252fe4db5cfa2ba5eeb42e28ffd98b8872c,0
84271fc51e0d3366fe0153510bbb882553a8de65325eb0bd9914ef5dc3b7707a,0
30afc2e31019400e22b2528c027a3598c14d54542bf6043faba724f5dbd3fcd6,0
9d3167f946df5a16d4bb67073cebc365c02904cc35b804e93bfd439986fddbb6,0
71a617f27830db658e7718f71bdf8adee97321072874e2499665a10861f42614,0
2740a6318c7167559ca1afcf58402e497014323f9e7559be68f21a20891b9712,0
1ce27d0e3ebf36a7778c615abbbdc36b3757637ff05b2af5316c607fa5a23d51,0
1584588861813f3fe8ecc6e003da8b7c1a807141b1db50f9ede7722faa21414c,0
047a1782df1269e9411e4c7cd61f5e4dd7eb3086e3b9ff4de9bd28826f5ceb6b,1
758daee22449844a5accb495ec1f5bd5388df97b81e6573412c759900601174f,1
5da93f0611a0050ca0158c7f3dc71ccba1e4788fda24f5067ba3b98a79a1aff3,0
68b66da7136f096629ed75a152e25de2f78e797d8697b483304d769d5ccc4280,1
7dfbcfca64fdc08af99d2be015b069fb573cefc936ef4c2f68c83affabfb411e,0
c80a15e21811897184fdd8f72ac85ed4b1779a0eb3a104bbf3803b5a66753ecf,1
293a3ba859345fd91c2e40bed25b91d905de2f660a8ebfb0e38af041784d6379,1
973dea4e3be05ac063b7d80830950ad4a444011ad41f5135f93bd28da47e97b5,1
7a049d3f26fbe3a1fee71657ad7ac806f5364afe71496c0006ac8c84b6eaac62,1
3bd4f1d944ac478a0b934c5355b068437047c31770f035b45c1138ffe6c399fc,1
1bcd00b1266b8a50dce562fbc5073e74f04f91b94db09e927056e409d0c7e156,1
25f2a00025e4bb62b5de74a7d895d78f0239bfc69abd5eef7bafda56e39de8ea,1
bb311106f7bfcf965804830d9431a834b5df48f8011c2b5e7bcbd45fd09fb6cc,0
1011e97db623337d1fb2723216a0f1f3c1c5670d51c05a118014e670232a5c7e,1
b2340061e49dc63d0d43b30bd30048e2b764dd0ac6b6941661a91584f039029c,1
83064efca7da33284bdf19669e3dad6f549f1f73968ad84b09db4ba9c6a1e558,1
c2ca1b772635a0f3ea2640e244e65fa247357ec941020904bc9a499881db3dd3,1
2f47c514fa8547128205ea171473d288e4fe782f5941b83c0d06d2394330b9de,1
b13fdf7a2dbf097546e92467b18c95e08b57c0771bd5e5b923c9be9e63054f17,0
94a19356d0b9357e217db1667659ca94ae8a910e313eb8b5d45571a1c105f391,0
b7e9b5d3540b5d6325fb6415fe1fe230ae183d732c2781f1346aa01b7e72c658,0
9d9eccf5a89248b90c48f8c8a12782be079e3f3c483fa6c3dc6e24a903565c02,1
b265ce7426551199ae7563f2645044694e9d91858cc385f7f8bd9919bd71f8d2,1
4210f3ea1448fe2cdaad232ac64e687ac607667f647a9ddbdbf65fee8b5d7e0a,0
da5e2623f65dc9ff85c8cbad5469a671a80bf94b3b68bdb04b1e6f22b6f9544d,0
18ac2219c2e57e5d3e081da18ba42a84e1241b653a4f178f38ce5c4374010357,1
582101dc9d24def5f78df7c3437681c68f8149e5b3236d7071bfabf9b4ad6124,1
30f0569b691c20aadd062082ff61315fc3cc1875370afb9b2920db33a8ea6788,0
6be163a702ffafcdc568e76ec50cb64ec7f7a40f0a41a52cea09f0977e784b46,0
f5b5eab67a09fdc9202dbf45845e6464c2bbf935742a7c04536ba0ee102ca7e0,1
a20ef2033ab48d5c75782f0167357ccfaaa5d067c76c127478093908a7bd8a5a,0
0487f6048a9a916540e86eb27b23badb669ad8f6055b74d10d32437130be4dd3,1
4f5ee63771b324e51225bb2c573695c2854fcb8c4fc7ed3e30b8b8ba7839b6bd,1
dd99ab8bcc5182a2b51d17ef6243a043b0692407f9886888a8d0a2d2c9a88284,0
694e519751a74f38ab7ac0df4fb55514c35913b38dc7120c7ace51aa60d62def,1
8f16d121199d1e223e10256a437ce70f463f9e55b2ff7eaaebd685606aa4a6c5,0
c6cc4d041ec140ce327f4b999ff51560d342a25fa7c401609ac99b30188b20ad,0
aaafbac2347abc5607a760fc051a284d130e209382aa7a11079f5152cdbcd153,1
84b1b763ecd4c35ae01950872417673c60fdeeb3a544dd73dfae0bfec6942ebe,0
0d4e093be7b9a633e1c7d1e352ec405f3b878b6612d78d8e8f7f9fc9dc511a3b,0
558918dbc5be42d98c5dcad91b6ed5820d53e8754426bc8c57de90ae053bd710,1
f6b3049f722bb497db244c7b568bdb54d0544a77713eefb7ff7724718e2ca530,1
8996b59862e520e91bd55667b48e6bf10b24f45a5f2207c4f1bbbe829a818d78,1
c30690e25b0ac60f033fea27c7e6e05cab77a282604d1e12cd9877cfe89d305d,1
9d65ba46f495b2f9dae99758cdfecfec20356854d70cfd0f57fcab9382b89328,0
